id,merchant_id,dba_name,partner_branch_number,status,status_category,current_processor,created_at,updated_at,tenant_id
592,LEAD-RKGOOEIY,Matthew Soloway LLC,4715,Switched To Software Vendor,Merchant Cancelled,,2025-10-31 07:33:54.444655,2025-10-31 07:33:54.444655,1
593,LEAD-5G5AP2GV,"G.H.K.B. ENTERPRISES, LLC.",4501,Merchant Is Live,Boarding,,2025-10-31 07:33:54.692146,2025-10-31 07:33:54.692146,1
594,LEAD-DMSRD348,QAMOSA LLC,4601,Buried - No Reason Specified,Dead End,,2025-10-31 07:33:54.77388,2025-10-31 07:33:54.77388,1
595,LEAD-ZPS3X41U,APPENNINO USA CORPORATION,4601,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:33:55.021271,2025-10-31 07:33:55.021271,1
596,LEAD-HSALXS6H,BUSY FROG LLC,4239,Future Follow Up,Not Yet Interested,,2025-10-31 07:33:55.102738,2025-10-31 07:33:55.102738,1
597,LEAD-RIWOOFT3,GULF COAST VACATION RENTALS INC,4212,Application Pended,Underwriting,,2025-10-31 07:33:55.184975,2025-10-31 07:33:55.184975,1
598,LEAD-R9S2CIE4,Dennis Peak DBA Peak's Unlimited,4212,Future Follow Up,Not Yet Interested,,2025-10-31 07:33:55.929291,2025-10-31 07:33:55.929291,1
599,LEAD-Z01D3869,Greater Faith Temple,1218,Hot Lead,Qualifying,,2025-10-31 07:33:56.011762,2025-10-31 07:33:56.011762,1
600,LEAD-P4JMCXKG,Grande Property services,4020,Called LVM,Qualifying,,2025-10-31 07:33:56.175755,2025-10-31 07:33:56.175755,1
601,LEAD-4V5HXC8Y,SILVER ALLIES LLC,4205,Called LVM,Qualifying,,2025-10-31 07:33:56.683501,2025-10-31 07:33:56.683501,1
602,LEAD-OXZ5G8VT,"LAKE TALQUIN STORE, INC.",4303,Buried - No Reason Specified,Dead End,,2025-10-31 07:33:56.766793,2025-10-31 07:33:56.766793,1
603,LEAD-SWHRWPAY,Summerlin Automotive,4004,Application Sent To Merchant,Deal Status,,2025-10-31 07:33:56.847937,2025-10-31 07:33:56.847937,1
604,LEAD-9IQZA6O4,Stevens Heavy Duty LLC,1219,Phone Followup,Qualifying,,2025-10-31 07:33:57.012788,2025-10-31 07:33:57.012788,1
605,LEAD-0ODGRQJA,"Real Estate Support Systems, Inc.",4108,Promised to Send Statement,Qualifying,,2025-10-31 07:33:57.093808,2025-10-31 07:33:57.093808,1
606,LEAD-KTPORO67,Emerald Hills Country Club Apartments Condominium,4613,Application Declined,Underwriting,,2025-10-31 07:33:57.261184,2025-10-31 07:33:57.261184,1
607,LEAD-0QOKQ0PV,Museum of Automobiles,1013,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:33:57.343301,2025-10-31 07:33:57.343301,1
608,LEAD-67QTE8BP,Rotonda Lakes Conserv Assoc,4020,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:33:57.508786,2025-10-31 07:33:57.508786,1
609,LEAD-UT56QF9Y,AB MARTIN SERVICES,1210,Inaccurate Info/Duplicate Entry,Dead End,,2025-10-31 07:33:57.592545,2025-10-31 07:33:57.592545,1
610,LEAD-04DQZ6P5,INNOVATIVE PLUMBING SOLUTIONS,1210,Difficult To Reach,Not Yet Interested,,2025-10-31 07:33:58.129554,2025-10-31 07:33:58.129554,1
611,LEAD-ABQH89VL,Elite Investor Mindset Group,4507,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:33:58.627737,2025-10-31 07:33:58.627737,1
612,LEAD-PT44R3X2,HOMETOWN ROOFING LLC,1009,Called LVM,Qualifying,,2025-10-31 07:33:58.70862,2025-10-31 07:33:58.70862,1
613,LEAD-GJ05TUPT,EL MALCRIADO LLC,4001,Phone Followup,Qualifying,,2025-10-31 07:33:58.793798,2025-10-31 07:33:58.793798,1
614,LEAD-8PQSX5CW,UNLIMITED BUILDERS CORP DBA UNLIMITED WINDOWS,4624,Buried - No Reason Specified,Dead End,,2025-10-31 07:33:58.875932,2025-10-31 07:33:58.875932,1
615,LEAD-SITXVONC,CENTRAL FLORIDA SHARKS YOUTH CHEERLEADING INC,4509,Buried - No Reason Specified,Dead End,,2025-10-31 07:33:59.12527,2025-10-31 07:33:59.12527,1
616,LEAD-CU4YP9MI,CAM WORLDWIDE LLC,4007,Phone Followup,Qualifying,,2025-10-31 07:33:59.207425,2025-10-31 07:33:59.207425,1
617,LEAD-5EL79XWZ,Cindys Puppy Parlor,4239,In Existing Contract,Not Yet Interested,,2025-10-31 07:33:59.290719,2025-10-31 07:33:59.290719,1
618,LEAD-RHF3ERNM,GULF COUNTY TAX COLLECTOR,4212,Called LVM,Qualifying,,2025-10-31 07:33:59.3738,2025-10-31 07:33:59.3738,1
619,LEAD-IHB1TSQQ,"THE ISLAMORADA FISHING CLUB, INC",4003,Promised to Send Statement,Qualifying,,2025-10-31 07:33:59.456999,2025-10-31 07:33:59.456999,1
620,LEAD-FMKQCEOT,Arkansas Juvenile Detention Association,1509,Pitched Decision Maker,Deal Status,,2025-10-31 07:33:59.539996,2025-10-31 07:33:59.539996,1
621,LEAD-5EJMD7AU,Useppa Inn & Dock,4018,Buried - No Reason Specified,Dead End,,2025-10-31 07:33:59.622526,2025-10-31 07:33:59.622526,1
622,LEAD-2QUPNTKX,Ace chimney sweep,1206,Future Follow Up,Not Yet Interested,,2025-10-31 07:33:59.706796,2025-10-31 07:33:59.706796,1
623,LEAD-CD8HJLV6,UNIVERSAL MARINE CENTER INC,4601,Buried - No Reason Specified,Dead End,,2025-10-31 07:33:59.872933,2025-10-31 07:33:59.872933,1
624,LEAD-PMB07EI2,SUGAREE SANDS PC LLC,4202,Called LVM,Qualifying,,2025-10-31 07:33:59.956352,2025-10-31 07:33:59.956352,1
625,LEAD-UOVM87MK,BK's Koffee & Gifts,1403,Visit In Person,Qualifying,,2025-10-31 07:34:00.203134,2025-10-31 07:34:00.203134,1
626,LEAD-JF2F9AD2,TLH GLASS LLC,4301,Went With Competitor,Not Yet Interested,,2025-10-31 07:34:00.285744,2025-10-31 07:34:00.285744,1
627,LEAD-22DONCDL,GREENTREE FINANCIAL GROUP INC,4620,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:00.616219,2025-10-31 07:34:00.616219,1
628,LEAD-NX49TEGJ,BRIGHT STAR ACADEMY DAY CARE CORP,4624,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:00.698267,2025-10-31 07:34:00.698267,1
629,LEAD-ROKGMTYL,Assumption Catholic Parish,4613,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:00.781129,2025-10-31 07:34:00.781129,1
630,LEAD-9XV2MPKW,N&R Construction & Roofing llc,1507,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:00.946452,2025-10-31 07:34:00.946452,1
631,LEAD-GJDZGNO5,POSEIDON BOAT LIFT SERVICES LLC,4403,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:01.029094,2025-10-31 07:34:01.029094,1
632,LEAD-73TOH9ZJ,MEM PREVENTIVE MEDICAL SERVICES LLC,4001,Phone Followup,Qualifying,,2025-10-31 07:34:01.193699,2025-10-31 07:34:01.193699,1
633,LEAD-EHCE5M8V,1BSC LLC,1206,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:01.275896,2025-10-31 07:34:01.275896,1
634,LEAD-BSCIZZF2,VARAHI ARK LLC,1213,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:01.357903,2025-10-31 07:34:01.357903,1
635,LEAD-5NEBYBIJ,Daves Underground LLC,4211,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:01.439996,2025-10-31 07:34:01.439996,1
636,LEAD-PER5T76K,Lazy River Village Inc.,4020,Called LVM,Qualifying,,2025-10-31 07:34:01.606013,2025-10-31 07:34:01.606013,1
637,LEAD-EV9EMZ8V,AUTO SHOPPERS INC,4616,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:01.688692,2025-10-31 07:34:01.688692,1
638,LEAD-IEYNOQV3,Superior Cycle Works,4020,Pricing Too Low,Dead End,,2025-10-31 07:34:01.852868,2025-10-31 07:34:01.852868,1
639,LEAD-K7K38EUP,Morrilton Country Club,1022,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:01.935587,2025-10-31 07:34:01.935587,1
640,LEAD-5QZ1XXSA,Howard Creek Country Mart LLC,4212,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:02.101095,2025-10-31 07:34:02.101095,1
641,LEAD-FWKSNZSR,lock and roll,1122,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:02.183465,2025-10-31 07:34:02.183465,1
642,LEAD-23CC04DQ,Temple,4705,Called LVM,Qualifying,,2025-10-31 07:34:02.26568,2025-10-31 07:34:02.26568,1
643,LEAD-ARW02B8Y,"Rollin on Paint Services, LLC",4220,Called LVM,Qualifying,,2025-10-31 07:34:02.34731,2025-10-31 07:34:02.34731,1
644,LEAD-U64VBFKG,FIVE TWO SEVEN FOOD,4506,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:03.094931,2025-10-31 07:34:03.094931,1
645,LEAD-JZ9WKQJ2,UPPER CRUST PIZZA INC,4001,Proposal Completed,Deal Status,,2025-10-31 07:34:03.433733,2025-10-31 07:34:03.433733,1
646,LEAD-ZFBU63CO,Sweet Life Gourmet Italian Ice  DBA Flava Shack,4507,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:03.518335,2025-10-31 07:34:03.518335,1
647,LEAD-TQJLEFKG,OCEANFRONT RESTORATION LLC,4705,Called LVM,Qualifying,,2025-10-31 07:34:03.604752,2025-10-31 07:34:03.604752,1
648,LEAD-JGDH9IFX,"G C MECHANICAL SERVICES , CORP",4001,Phone Followup,Qualifying,,2025-10-31 07:34:03.771846,2025-10-31 07:34:03.771846,1
649,LEAD-8PJGD57U,GOLDEN RULE CHILD CARE CENTERS LLC,4510,Called LVM,Qualifying,,2025-10-31 07:34:03.852986,2025-10-31 07:34:03.852986,1
650,LEAD-B815W8OJ,Phillip Williams & Sons Inc,4510,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:03.935707,2025-10-31 07:34:03.935707,1
651,LEAD-4ZXXGZRH,ELLIOTT HOME IMPROVEMENT,1507,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:04.102016,2025-10-31 07:34:04.102016,1
652,LEAD-C05NIO83,OBT UNLIMITED LLC,4203,Went With Competitor,Not Yet Interested,,2025-10-31 07:34:04.185016,2025-10-31 07:34:04.185016,1
653,LEAD-5NG43Q8J,Friends of the Wewahitchka Library,4232,Volume Too Low,Dead End,,2025-10-31 07:34:04.268077,2025-10-31 07:34:04.268077,1
654,LEAD-FO9UDBDY,EXECUTIVE SS LLC,4001,Phone Followup,Qualifying,,2025-10-31 07:34:04.434999,2025-10-31 07:34:04.434999,1
655,LEAD-OLZ884FE,McNew Fabrication,1001,Application Sent To Merchant,Deal Status,,2025-10-31 07:34:04.516757,2025-10-31 07:34:04.516757,1
656,LEAD-XSBB21XZ,JP CHARTERS LLC,4230,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:04.599987,2025-10-31 07:34:04.599987,1
657,LEAD-RCLV17PA,Son of a Cheesecake,,Application Sent To Merchant,Deal Status,Clover/Fiserv,2025-10-31 07:34:05.179023,2025-10-31 07:34:05.179023,1
658,LEAD-F9G19KMP,Pearls Foundation,1202,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:05.262204,2025-10-31 07:34:05.262204,1
659,LEAD-OEMYSZO5,"Paragould Electrical Supply Inc,",1316,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:05.344995,2025-10-31 07:34:05.344995,1
660,LEAD-J8SQODF7,CARRIAGE HOUSE HOME HEALTH LLC,1122,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:05.427409,2025-10-31 07:34:05.427409,1
661,LEAD-6X6RIM4Q,GOLDEN RULE CHILD CARE CENTERS LLC,4510,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:05.845025,2025-10-31 07:34:05.845025,1
662,LEAD-4IJQ6JRQ,KEYS FRESH 2 LLC,4007,Following Up For Decision,Deal Status,,2025-10-31 07:34:05.927751,2025-10-31 07:34:05.927751,1
663,LEAD-GDFV1E2H,Cudjoe Marina,4003,Application Sent To Merchant,Deal Status,,2025-10-31 07:34:06.010507,2025-10-31 07:34:06.010507,1
664,LEAD-QERVY3UT,Elliott Home Improvement,1507,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:06.678489,2025-10-31 07:34:06.678489,1
665,LEAD-WCNEN5BD,DELICIAS LA MARIPOSA Y MAS LLC,1120,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:06.763471,2025-10-31 07:34:06.763471,1
666,LEAD-3SO4PXWC,The Flair Boutique LLC,4239,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:06.845595,2025-10-31 07:34:06.845595,1
667,LEAD-LDBHTZPR,laurel oaks service,4610,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:06.928162,2025-10-31 07:34:06.928162,1
668,LEAD-9E8BJ4EZ,DELICIAS LA MARIPOSA Y MAS LLC,1120,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:07.177644,2025-10-31 07:34:07.177644,1
669,LEAD-94WS3X41,Island Holding Corporation DBA Bud N Mary's Marina,4003,Hot Lead,Qualifying,,2025-10-31 07:34:07.260902,2025-10-31 07:34:07.260902,1
670,LEAD-S807PLF7,CLARK'S CLIENT SERVICES LLC,1202,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:07.342019,2025-10-31 07:34:07.342019,1
671,LEAD-QV56ZT8Y,The Main Dish,1316,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:07.671651,2025-10-31 07:34:07.671651,1
672,LEAD-RMWHJFVQ,Unique Towing LLC,1213,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:08.083877,2025-10-31 07:34:08.083877,1
673,LEAD-3M4KA8ND,OCEANFRONT RESTORATION LLC,4705,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:08.497652,2025-10-31 07:34:08.497652,1
674,LEAD-3PPYRP47,RICKEY'S RESTAURANT AND LOUNGE INC,4606,Inaccurate Info/Duplicate Entry,Dead End,,2025-10-31 07:34:08.579942,2025-10-31 07:34:08.579942,1
675,LEAD-QSQ43OX6,OCEANFRONT RESTORATION LLC,4705,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:08.661955,2025-10-31 07:34:08.661955,1
676,LEAD-MQMI0D2G,Medical Admin Of America LLC,4212,Application Declined,Underwriting,,2025-10-31 07:34:08.743719,2025-10-31 07:34:08.743719,1
677,LEAD-4QDBV8B0,"Tony's Tire Service, Inc.",1515,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:08.826087,2025-10-31 07:34:08.826087,1
678,LEAD-3ND5NLKM,Scullys Low Country Boil LLC,4212,Called LVM,Qualifying,,2025-10-31 07:34:08.908673,2025-10-31 07:34:08.908673,1
679,LEAD-9I58RD0X,Tony's Tire Service,1515,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:08.990998,2025-10-31 07:34:08.990998,1
680,LEAD-H0DA6YG7,Robbie Dipaolo,1001,Called LVM,Qualifying,Global,2025-10-31 07:34:09.073396,2025-10-31 07:34:09.073396,1
681,LEAD-VZUS0UGB,Shoreline Renovation Company,4004,Application Sent To Merchant,Deal Status,,2025-10-31 07:34:09.155236,2025-10-31 07:34:09.155236,1
682,LEAD-RPCY40VB,BUSY FROG LLC,4239,Called LVM,Qualifying,,2025-10-31 07:34:09.237452,2025-10-31 07:34:09.237452,1
683,LEAD-LVBT67YN,ESAD Enterprises INC,4212,Phone Followup,Qualifying,,2025-10-31 07:34:09.402837,2025-10-31 07:34:09.402837,1
684,LEAD-FR7GAPIK,HWY 5 SMOKE N VAPOR LLC,1102,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:10.728793,2025-10-31 07:34:10.728793,1
685,LEAD-CA5CBP2V,Bandimere,1514,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:10.811377,2025-10-31 07:34:10.811377,1
686,LEAD-CF6XVIIA,CYJAC CORPORATION/dba STOCKYARD FEED AND WESTERN WEAR,4710,Going Out Of Business,Dead End,,2025-10-31 07:34:10.892947,2025-10-31 07:34:10.892947,1
687,LEAD-4B5CK3N6,Robert Allan PA,4011,Called LVM,Qualifying,,2025-10-31 07:34:10.975485,2025-10-31 07:34:10.975485,1
688,LEAD-BZ4RWOQ1,Morgan Allison Beck DBA beck photography & Beck's Bridal Boutique,1405,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:11.057586,2025-10-31 07:34:11.057586,1
689,LEAD-KWVSPV9L,John Shannon DDS,,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:11.140093,2025-10-31 07:34:11.140093,1
690,LEAD-89KEAAXQ,LuAnn's Homemade Pasta,,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:11.222919,2025-10-31 07:34:11.222919,1
691,LEAD-6GY1YAJZ,VISUAL VIBES PHOTOGRAPHY LLC,4005,Called LVM,Qualifying,,2025-10-31 07:34:11.388279,2025-10-31 07:34:11.388279,1
692,LEAD-70VUQ3TM,305 Life Charters LLC,4004,Called LVM,Qualifying,,2025-10-31 07:34:11.471109,2025-10-31 07:34:11.471109,1
693,LEAD-6U3NXOQ8,MADZ MIXIN LLC,4005,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:11.553923,2025-10-31 07:34:11.553923,1
694,LEAD-Y57FS1IW,NORTH FLORIDA AFRICAN AMERICAN CORRIDOR,4201,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:11.636472,2025-10-31 07:34:11.636472,1
695,LEAD-MFDKXY2N,City of Rector,1318,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:11.718839,2025-10-31 07:34:11.718839,1
696,LEAD-Y2W0FX81,KD'S BARBERTON,1509,Went With Competitor,Not Yet Interested,,2025-10-31 07:34:11.801249,2025-10-31 07:34:11.801249,1
697,LEAD-5CDR24YM,PARAGOULD CHIROPRACTIC PA,1120,Application Sent To Merchant,Deal Status,,2025-10-31 07:34:13.128341,2025-10-31 07:34:13.128341,1
698,LEAD-PG5N40K0,Big Chiefs Convenient Store,1213,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:13.211459,2025-10-31 07:34:13.211459,1
699,LEAD-T4HZVCP2,Bryan Carter Construction LLC,4227,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:13.292952,2025-10-31 07:34:13.292952,1
700,LEAD-JUSCBHD7,GROUND LEVEL INC,4510,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:13.375184,2025-10-31 07:34:13.375184,1
701,LEAD-FUVVQ4S3,Garfield Institue of Music,1104,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:13.457233,2025-10-31 07:34:13.457233,1
702,LEAD-IQC0HHM6,"Harvey The Plug, LLC",4224,Going Out Of Business,Dead End,,2025-10-31 07:34:13.539354,2025-10-31 07:34:13.539354,1
703,LEAD-TKGK1MC8,Scott Howard dba H2O Pool Service,4715,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:13.621725,2025-10-31 07:34:13.621725,1
704,LEAD-UTNU9IW8,The Dugout Cafe LLC,4715,Called LVM,Qualifying,,2025-10-31 07:34:13.709014,2025-10-31 07:34:13.709014,1
705,LEAD-HAZGBZ3Q,Clarksville Basketball Booster Club,1409,Went With Competitor,Not Yet Interested,,2025-10-31 07:34:13.792026,2025-10-31 07:34:13.792026,1
706,LEAD-IP38TSBP,BOUNCE ADVENTURES LLC;C MORRIS CONSTRUCTION LLC,4225,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:13.958068,2025-10-31 07:34:13.958068,1
707,LEAD-SRULF42P,MYAKKA PINES LADIES 18 HOLE ASSICIATION,4020,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:14.040299,2025-10-31 07:34:14.040299,1
708,LEAD-O69YGHOD,Robert Allan PA,4011,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:14.122801,2025-10-31 07:34:14.122801,1
709,LEAD-82K6GEYK,Better buy Muffler brakes and Tires LLC,4001,Application Sent To Merchant,Deal Status,,2025-10-31 07:34:14.375434,2025-10-31 07:34:14.375434,1
710,LEAD-6EC9OJVE,JREC VENTURES LLC DBA TANTANIC,2212,Called LVM,Qualifying,,2025-10-31 07:34:14.540531,2025-10-31 07:34:14.540531,1
711,LEAD-R73VPSUE,ST MARK THE EVANGELIST CATHOLIC PARISH,4617,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:14.709115,2025-10-31 07:34:14.709115,1
712,LEAD-1PT1LO4C,"SIMPLY VAINILLA ,LLC",4707,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:14.791708,2025-10-31 07:34:14.791708,1
713,LEAD-XV6Z8IP3,SOL AMERICA MULTISERVICES CORPORATION,4001,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:14.873317,2025-10-31 07:34:14.873317,1
714,LEAD-FXTBQCED,ISLAND DREAMS FURNITURE & DECOR LLC,4004,Called LVM,Qualifying,,2025-10-31 07:34:14.955486,2025-10-31 07:34:14.955486,1
715,LEAD-CZCECTK2,SOUTHERN TIDE SALVAGE AND MARINE RECOVERY LLC,4005,Called LVM,Qualifying,,2025-10-31 07:34:15.120465,2025-10-31 07:34:15.120465,1
716,LEAD-D8V3L6T4,Blessed Kettle Brewing Company LLc,5004,Going Out Of Business,Dead End,,2025-10-31 07:34:15.202167,2025-10-31 07:34:15.202167,1
717,LEAD-QT1SVL57,J & H BODY SHOP,1011,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:15.285573,2025-10-31 07:34:15.285573,1
718,LEAD-PYH5MNMO,NORTHEAST ELECTRICAL LLC,4302,Phone Followup,Qualifying,,2025-10-31 07:34:15.368725,2025-10-31 07:34:15.368725,1
719,LEAD-HHJV7LE3,Cornerstone Auto Care LLC,1515,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:15.533868,2025-10-31 07:34:15.533868,1
720,LEAD-XNDJFFKH,ARKANSAS BROADCASTERS ASSOCIATION,1110,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:15.615768,2025-10-31 07:34:15.615768,1
721,LEAD-AOKL7FN2,J and H Body Shop,1214,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:15.699167,2025-10-31 07:34:15.699167,1
722,LEAD-RY20FUTK,That Guy Cleaning Company LLC,4508,Volume Too Low,Dead End,,2025-10-31 07:34:15.783688,2025-10-31 07:34:15.783688,1
723,LEAD-W6HNE0DR,Ceramics by Maryann,4220,Volume Too Low,Dead End,,2025-10-31 07:34:15.950656,2025-10-31 07:34:15.950656,1
724,LEAD-TYJEN4G2,Brave City Childcare LLC,4607,Brand New,Qualifying,,2025-10-31 07:34:16.036139,2025-10-31 07:34:16.036139,1
725,LEAD-12WOUAQS,Craft Propane,1301,Brand New,Qualifying,,2025-10-31 07:34:16.119879,2025-10-31 07:34:16.119879,1
726,LEAD-5DQUQDP5,Baldwin County Heritage Museum,5006,Volume Too Low,Dead End,,2025-10-31 07:34:16.202287,2025-10-31 07:34:16.202287,1
727,LEAD-L2VV1LVM,Punta Gorda Chamber of Commerence,4013,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:16.284511,2025-10-31 07:34:16.284511,1
728,LEAD-R0AGPN5E,Ryse Elevator LLC,1001,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:16.369269,2025-10-31 07:34:16.369269,1
729,LEAD-T2HH5GJ7,Bob's Twist N Shake,4715,Loses A Feature By Switching,Dead End,,2025-10-31 07:34:16.550277,2025-10-31 07:34:16.550277,1
730,LEAD-SLZR10BJ,Seams Just Right,1403,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:16.801692,2025-10-31 07:34:16.801692,1
731,LEAD-XUMJDD6Q,HIT N RUN LLC,1210,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:16.967045,2025-10-31 07:34:16.967045,1
732,LEAD-FM5KYHTR,City of Saint Marks,4302,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:17.048988,2025-10-31 07:34:17.048988,1
733,LEAD-HVKNDBVM,Beach Haven Resort St Pete,4704,Difficult To Reach,Not Yet Interested,,2025-10-31 07:34:17.131637,2025-10-31 07:34:17.131637,1
734,LEAD-PQ099KW1,LOCAL BEACH PIZZA LLC,4213,Promised to Send Statement,Qualifying,,2025-10-31 07:34:17.213712,2025-10-31 07:34:17.213712,1
735,LEAD-V3TVD9YF,RONNY JOSE CORREA VILLAHERMOSA,4213,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:17.295948,2025-10-31 07:34:17.295948,1
736,LEAD-7AN8W0R5,Alpha Kappa Alpha- Chi Eta Omega Chapter,1214,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:17.37803,2025-10-31 07:34:17.37803,1
737,LEAD-3WNMVK6K,Seven Hundred Plus Foundation,4507,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:17.544855,2025-10-31 07:34:17.544855,1
738,LEAD-LSCXOEHZ,LET ER EAT CHARTERS LLC,4005,Future Follow Up,Not Yet Interested,,2025-10-31 07:34:17.709515,2025-10-31 07:34:17.709515,1
739,LEAD-WPIQ5XWK,Pasquini's Pizzeria Grill INC,4003,Called LVM,Qualifying,,2025-10-31 07:34:17.965439,2025-10-31 07:34:17.965439,1
740,LEAD-B9FT3358,Dave Panton's Auto Service,4715,Buried - Zero Chance For Deal,Dead End,,2025-10-31 07:34:18.049228,2025-10-31 07:34:18.049228,1
741,LEAD-TRGNA37A,Orthopaedic Center of Venice,4715,Went With Competitor,Not Yet Interested,,2025-10-31 07:34:18.14119,2025-10-31 07:34:18.14119,1
742,LEAD-8YQ54GMC,Gynecology of Venice,4715,Went With Competitor,Not Yet Interested,,2025-10-31 07:34:18.224895,2025-10-31 07:34:18.224895,1
743,LEAD-5DYZWCT3,Jetty Jacks,4715,Phone Followup,Qualifying,,2025-10-31 07:34:18.305915,2025-10-31 07:34:18.305915,1
744,LEAD-8S1JOEEQ,PROJECT PINKY TRIBUTE TILES INC,4013,Buried - No Reason Specified,Dead End,,2025-10-31 07:34:18.388065,2025-10-31 07:34:18.388065,1
745,LEAD-RSB7GITK,TRINOVA HEALTHCARE LLC,4403,Pitched Decision Maker,Deal Status,,2025-10-31 07:34:18.471964,2025-10-31 07:34:18.471964,1
746,LEAD-VRMPN5R7,Allied Furniture,,Application Sent To Merchant,Deal Status,,2025-10-31 07:34:18.636449,2025-10-31 07:34:18.636449,1
747,LEAD-TT5QLHG1,Ali Paintings,4507,Volume Too Low,Dead End,,2025-10-31 07:34:18.719451,2025-10-31 07:34:18.719451,1
